,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_min_impurity_decrease,param_max_depth,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.004109716415405274,0.005082197066307072,0.0,0.0,entropy,0.0,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0}",0.5506072874493927,0.5222672064777328,0.6275303643724697,0.5708502024291497,0.6626016260162602,0.586771337349001,0.051251604667551354,121,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,0.001211404800415039,0.0015138968958510106,0.0020073413848876952,0.0040146827697753905,entropy,0.00020408163265306123,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.00020408163265306123}",0.5587044534412956,0.5425101214574899,0.6234817813765182,0.582995951417004,0.6788617886178862,0.5973108192620387,0.04905907309366377,114,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,0.0035691261291503906,0.0035921384477757235,0.0,0.0,entropy,0.00040816326530612246,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.00040816326530612246}",0.5506072874493927,0.5465587044534413,0.631578947368421,0.562753036437247,0.6829268292682927,0.594884960995359,0.053714465885349144,117,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.0,0.0,0.0,0.0,entropy,0.0006122448979591836,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0006122448979591836}",0.5546558704453441,0.5182186234817814,0.6234817813765182,0.5748987854251012,0.6747967479674797,0.5892103617392449,0.05465934631433986,120,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,0.004076480865478516,0.003839775274391699,0.0,0.0,entropy,0.0008163265306122449,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0008163265306122449}",0.5506072874493927,0.5303643724696356,0.6518218623481782,0.582995951417004,0.6707317073170732,0.5973042362002567,0.05519065585362988,115,0.9888551165146909,0.9959473150962512,0.9949341438703141,0.993920972644377,0.9939271255060729,0.9935169347263411,0.002448643814590681
5,0.004311323165893555,0.005300333862052765,0.0,0.0,entropy,0.0010204081632653062,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0010204081632653062}",0.5425101214574899,0.5141700404858299,0.6153846153846154,0.5546558704453441,0.6626016260162602,0.5778644547579079,0.05372838416460106,122,0.9766970618034447,0.9918946301925026,0.9848024316109423,0.9827760891590679,0.9939271255060729,0.9860194676544062,0.006260295826767781
6,0.0020105838775634766,0.0025457925662808246,0.0,0.0,entropy,0.0012244897959183673,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0012244897959183673}",0.5587044534412956,0.5303643724696356,0.6032388663967612,0.5748987854251012,0.6991869918699187,0.5932786939205424,0.057977898538901014,118,0.9706180344478217,0.9848024316109423,0.9584599797365755,0.9716312056737588,0.9665991902834008,0.9704221683504999,0.008555714160178163
7,0.004528427124023437,0.005584379553465009,0.0,0.0,entropy,0.0014285714285714286,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0014285714285714286}",0.5546558704453441,0.5222672064777328,0.631578947368421,0.582995951417004,0.6666666666666666,0.5916329284750337,0.05192157523396254,119,0.9341438703140831,0.9523809523809523,0.92806484295846,0.9463019250253293,0.9159919028340081,0.9353766987025665,0.012955760297923379
8,0.0020859241485595703,0.0025665716343092585,0.0,0.0,entropy,0.0016326530612244899,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0016326530612244899}",0.5789473684210527,0.5425101214574899,0.6234817813765182,0.7165991902834008,0.6829268292682927,0.6288930581613509,0.0641839226372264,80,0.894630192502533,0.9199594731509625,0.900709219858156,0.8834853090172239,0.8977732793522267,0.8993114947762203,0.011857837068496063
9,0.002084636688232422,0.004169273376464844,0.0,0.0,entropy,0.0018367346938775511,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0018367346938775511}",0.5546558704453441,0.5425101214574899,0.6234817813765182,0.7125506072874493,0.6747967479674797,0.6215990257068562,0.06609413502932573,93,0.8875379939209727,0.8844984802431611,0.8733535967578521,0.8601823708206687,0.8674089068825911,0.8745962697250491,0.01026162658321387
10,0.0031901836395263673,0.004188986664725038,0.0,0.0,entropy,0.0020408163265306124,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0020408163265306124}",0.5182186234817814,0.5425101214574899,0.6194331983805668,0.7125506072874493,0.7032520325203252,0.6191929166255224,0.0798219394110746,97,0.8662613981762918,0.8622087132725431,0.8449848024316109,0.8581560283687943,0.8451417004048583,0.8553505285308198,0.00878203909103356
11,0.0009472846984863281,0.0018945693969726562,0.0,0.0,entropy,0.0022448979591836735,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0022448979591836735}",0.4898785425101215,0.5465587044534413,0.6194331983805668,0.7368421052631579,0.7195121951219512,0.6224449491458477,0.09576053938195028,90,0.8541033434650456,0.8551165146909828,0.8226950354609929,0.8237082066869301,0.8340080971659919,0.8379262394939886,0.014189419485930761
12,0.0022562503814697265,0.003983678794222169,0.0,0.0,entropy,0.0024489795918367346,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0024489795918367346}",0.4898785425101215,0.5465587044534413,0.6234817813765182,0.7246963562753036,0.7073170731707317,0.6183864915572233,0.09045432176447377,99,0.8389057750759878,0.8551165146909828,0.8024316109422492,0.795339412360689,0.8097165991902834,0.8203019824520383,0.022859060248720104
13,0.0,0.0,0.0018184185028076172,0.0036368370056152344,entropy,0.002653061224489796,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.002653061224489796}",0.5141700404858299,0.5263157894736842,0.6558704453441295,0.7246963562753036,0.7113821138211383,0.6264869490800171,0.08984989224679929,84,0.828774062816616,0.839918946301925,0.7892603850050659,0.795339412360689,0.8076923076923077,0.8121970228353208,0.019359050284660707
14,0.001311016082763672,0.0026220321655273443,0.0,0.0,entropy,0.002857142857142857,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.002857142857142857}",0.5101214574898786,0.562753036437247,0.6558704453441295,0.7125506072874493,0.7235772357723578,0.6329745564662124,0.08377274126174158,76,0.7922998986828774,0.8378926038500507,0.7872340425531915,0.7831813576494427,0.798582995951417,0.7998381797373959,0.019712201086470624
15,0.0024630546569824217,0.003960133553125311,0.0,0.0,entropy,0.0030612244897959186,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0030612244897959186}",0.5182186234817814,0.5384615384615384,0.6639676113360324,0.7692307692307693,0.7317073170731707,0.6443171719166584,0.10073017729098899,67,0.790273556231003,0.8348530901722391,0.7730496453900709,0.7619047619047619,0.7864372469635628,0.7893036601323276,0.024894980293959208
16,0.001653003692626953,0.003306007385253906,0.0,0.0,entropy,0.0032653061224489797,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0032653061224489797}",0.5141700404858299,0.5384615384615384,0.6639676113360324,0.7692307692307693,0.7317073170731707,0.6435074553174681,0.10175165530133223,68,0.7872340425531915,0.8348530901722391,0.7659574468085106,0.7619047619047619,0.7844129554655871,0.7868724593808581,0.02595821450407512
17,0.0,0.0,0.0005038261413574218,0.0010076522827148437,entropy,0.0034693877551020408,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0034693877551020408}",0.5141700404858299,0.5222672064777328,0.6639676113360324,0.7692307692307693,0.8048780487804879,0.6549027352621705,0.12086648904408133,50,0.7872340425531915,0.8318135764944276,0.7659574468085106,0.7619047619047619,0.7631578947368421,0.7820135444995467,0.026551812462057886
18,0.0027635574340820314,0.005527114868164063,0.0,0.0,entropy,0.0036734693877551023,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0036734693877551023}",0.5182186234817814,0.5465587044534413,0.6639676113360324,0.7692307692307693,0.8048780487804879,0.6605707514565025,0.11480941545139742,16,0.7831813576494427,0.828774062816616,0.7649442755825735,0.7619047619047619,0.7631578947368421,0.7803924705380473,0.025400901809458806
19,0.002024221420288086,0.004048442840576172,0.0,0.0,entropy,0.0038775510204081634,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0038775510204081634}",0.5182186234817814,0.5465587044534413,0.6639676113360324,0.7692307692307693,0.7764227642276422,0.6548796945459333,0.10801959224125258,54,0.7831813576494427,0.8257345491388045,0.7649442755825735,0.7619047619047619,0.7591093117408907,0.7789748512032947,0.024847731109872376
20,0.0,0.0,0.002058744430541992,0.002531487219728182,entropy,0.004081632653061225,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.004081632653061225}",0.5182186234817814,0.562753036437247,0.6639676113360324,0.7692307692307693,0.7764227642276422,0.6581185609426944,0.10492148922104479,31,0.7831813576494427,0.8206686930091185,0.7649442755825735,0.7619047619047619,0.757085020242915,0.7775568216777623,0.023295608181443966
21,0.0,0.0,0.0,0.0,entropy,0.004285714285714286,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.004285714285714286}",0.5141700404858299,0.562753036437247,0.6558704453441295,0.7732793522267206,0.7764227642276422,0.6564991277443138,0.10683219868026039,40,0.7801418439716312,0.8206686930091185,0.7629179331306991,0.7588652482269503,0.757085020242915,0.7759357477162628,0.023811522487888946
22,6.723403930664062e-05,0.00013446807861328125,0.0,0.0,entropy,0.004489795918367347,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.004489795918367347}",0.5263157894736842,0.562753036437247,0.6558704453441295,0.7732793522267206,0.7764227642276422,0.6589282775418848,0.10365927070363752,27,0.7710233029381965,0.8186423505572442,0.7629179331306991,0.7588652482269503,0.757085020242915,0.7737067710192009,0.022975463999701122
23,0.0011165142059326172,0.0022330284118652344,0.002019834518432617,0.004039669036865234,entropy,0.004693877551020408,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.004693877551020408}",0.5263157894736842,0.562753036437247,0.6518218623481782,0.7732793522267206,0.7967479674796748,0.662183601593101,0.10853911707104731,14,0.7710233029381965,0.8186423505572442,0.7608915906788247,0.7588652482269503,0.75,0.7718844984802431,0.024315898344237544
24,0.0,0.0,0.0009032249450683594,0.0018064498901367186,entropy,0.004897959183673469,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.004897959183673469}",0.5263157894736842,0.5668016194331984,0.6518218623481782,0.7732793522267206,0.7967479674796748,0.6629933181922912,0.10780696332009077,12,0.7710233029381965,0.8156028368794326,0.7608915906788247,0.7588652482269503,0.75,0.7712765957446808,0.023149355128332525
25,0.0023658275604248047,0.004731655120849609,0.0,0.0,entropy,0.005102040816326531,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.005102040816326531}",0.5263157894736842,0.5668016194331984,0.6518218623481782,0.7732793522267206,0.7967479674796748,0.6629933181922912,0.10780696332009077,12,0.7710233029381965,0.8156028368794326,0.7608915906788247,0.7588652482269503,0.75,0.7712765957446808,0.023149355128332525
26,0.0,0.0,0.0,0.0,entropy,0.005306122448979592,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.005306122448979592}",0.5263157894736842,0.5344129554655871,0.6518218623481782,0.7732793522267206,0.7967479674796748,0.656515585398769,0.11417702777664722,36,0.7710233029381965,0.8156028368794326,0.7608915906788247,0.7588652482269503,0.75,0.7712765957446808,0.023149355128332525
27,0.002058124542236328,0.004116249084472656,0.0,0.0,entropy,0.005510204081632653,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.005510204081632653}",0.5303643724696356,0.5303643724696356,0.659919028340081,0.7611336032388664,0.7967479674796748,0.6557058687995787,0.11175563780575808,42,0.767983789260385,0.8085106382978723,0.7548125633232016,0.756838905775076,0.75,0.7676291793313069,0.02127394203550281
28,0.0,0.0,0.0009191989898681641,0.0018383979797363282,entropy,0.005714285714285714,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.005714285714285714}",0.5303643724696356,0.5303643724696356,0.659919028340081,0.7611336032388664,0.7967479674796748,0.6557058687995787,0.11175563780575808,42,0.767983789260385,0.8085106382978723,0.7426545086119554,0.756838905775076,0.75,0.7651975683890577,0.0232069296608498
29,0.0020203590393066406,0.004040718078613281,0.0,0.0,entropy,0.005918367346938775,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.005918367346938775}",0.5303643724696356,0.5303643724696356,0.659919028340081,0.7611336032388664,0.7967479674796748,0.6557058687995787,0.11175563780575808,42,0.767983789260385,0.8044579533941236,0.7426545086119554,0.7507598784194529,0.75,0.7631712259371835,0.022254047090545157
30,0.0020628452301025392,0.0041256904602050785,0.0,0.0,entropy,0.006122448979591837,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.006122448979591837}",0.5303643724696356,0.5303643724696356,0.659919028340081,0.7611336032388664,0.7967479674796748,0.6557058687995787,0.11175563780575808,42,0.767983789260385,0.8044579533941236,0.7426545086119554,0.7507598784194529,0.75,0.7631712259371835,0.022254047090545157
31,0.0011212348937988282,0.002242469787597656,0.0,0.0,entropy,0.006326530612244898,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.006326530612244898}",0.5303643724696356,0.5303643724696356,0.659919028340081,0.7611336032388664,0.7926829268292683,0.6548928606694974,0.11073675886727408,52,0.767983789260385,0.8044579533941236,0.7426545086119554,0.7507598784194529,0.7277327935222672,0.7587177846416369,0.026303796919893
32,0.0009647369384765625,0.0019294738769531248,0.0,0.0,entropy,0.006530612244897959,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.006530612244897959}",0.5303643724696356,0.5303643724696356,0.659919028340081,0.7611336032388664,0.7926829268292683,0.6548928606694974,0.11073675886727408,52,0.767983789260385,0.8044579533941236,0.7416413373860182,0.7507598784194529,0.7277327935222672,0.7585151503964493,0.026430359713391846
33,0.0020609378814697267,0.0041218757629394535,0.0,0.0,entropy,0.0067346938775510205,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0067346938775510205}",0.5303643724696356,0.5303643724696356,0.659919028340081,0.7894736842105263,0.7926829268292683,0.6605608768638295,0.11659967364237227,17,0.767983789260385,0.8044579533941236,0.7416413373860182,0.7416413373860182,0.7277327935222672,0.7566914421897624,0.02720577636037816
34,0.0,0.0,0.0,0.0,entropy,0.0069387755102040816,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0069387755102040816}",0.5303643724696356,0.5303643724696356,0.659919028340081,0.7894736842105263,0.7926829268292683,0.6605608768638295,0.11659967364237227,17,0.767983789260385,0.8044579533941236,0.7416413373860182,0.7406281661600811,0.7267206477732794,0.7562863787947773,0.027535865058481417
35,4.382133483886719e-05,8.764266967773435e-05,0.0,0.0,entropy,0.0071428571428571435,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.0071428571428571435}",0.5303643724696356,0.5303643724696356,0.659919028340081,0.7894736842105263,0.7926829268292683,0.6605608768638295,0.11659967364237227,17,0.767983789260385,0.8044579533941236,0.7416413373860182,0.7406281661600811,0.7267206477732794,0.7562863787947773,0.027535865058481417
36,0.0,0.0,0.0009202957153320312,0.0018405914306640625,entropy,0.007346938775510205,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.007346938775510205}",0.5303643724696356,0.5303643724696356,0.659919028340081,0.7894736842105263,0.8414634146341463,0.670316974424805,0.1286631294148508,2,0.767983789260385,0.8044579533941236,0.7416413373860182,0.7406281661600811,0.7105263157894737,0.7530475123980163,0.0314913288393105
37,0.0002167224884033203,0.0004334449768066406,0.0,0.0,entropy,0.007551020408163266,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.007551020408163266}",0.5303643724696356,0.5303643724696356,0.659919028340081,0.7894736842105263,0.8414634146341463,0.670316974424805,0.1286631294148508,2,0.767983789260385,0.8044579533941236,0.7416413373860182,0.7406281661600811,0.7105263157894737,0.7530475123980163,0.0314913288393105
38,0.0,0.0,0.0,0.0,entropy,0.007755102040816327,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.007755102040816327}",0.5182186234817814,0.5303643724696356,0.659919028340081,0.7894736842105263,0.8414634146341463,0.6678878246272342,0.13136870104860074,6,0.7649442755825735,0.8044579533941236,0.7416413373860182,0.7406281661600811,0.7105263157894737,0.752439609662454,0.03122534816269798
39,0.0,0.0,0.0018224239349365235,0.0036448478698730474,entropy,0.007959183673469388,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.007959183673469388}",0.5182186234817814,0.5303643724696356,0.659919028340081,0.7894736842105263,0.8495934959349594,0.6695138408873967,0.1335394503289084,4,0.7649442755825735,0.8044579533941236,0.7416413373860182,0.7406281661600811,0.694331983805668,0.749200743265693,0.03589549426086123
40,0.0020430564880371095,0.0026745619520792954,0.0,0.0,entropy,0.00816326530612245,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.00816326530612245}",0.5182186234817814,0.5303643724696356,0.659919028340081,0.7894736842105263,0.8495934959349594,0.6695138408873967,0.1335394503289084,4,0.7649442755825735,0.8044579533941236,0.7416413373860182,0.7406281661600811,0.694331983805668,0.749200743265693,0.03589549426086123
41,0.0,0.0,0.0,0.0,entropy,0.00836734693877551,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.00836734693877551}",0.5182186234817814,0.5303643724696356,0.659919028340081,0.757085020242915,0.8495934959349594,0.6630361080938745,0.12824388196215847,7,0.7649442755825735,0.8044579533941236,0.7416413373860182,0.7102330293819655,0.694331983805668,0.7431217159100698,0.03924959444452366
42,0.0025313377380371095,0.005062675476074219,0.0,0.0,entropy,0.008571428571428572,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.008571428571428572}",0.5182186234817814,0.5303643724696356,0.659919028340081,0.757085020242915,0.8495934959349594,0.6630361080938745,0.12824388196215847,7,0.7649442755825735,0.8044579533941236,0.7416413373860182,0.7102330293819655,0.694331983805668,0.7431217159100698,0.03924959444452366
43,0.002060079574584961,0.004120159149169921,0.0,0.0,entropy,0.008775510204081634,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.008775510204081634}",0.5182186234817814,0.5303643724696356,0.659919028340081,0.757085020242915,0.8495934959349594,0.6630361080938745,0.12824388196215847,7,0.7649442755825735,0.8044579533941236,0.7416413373860182,0.7102330293819655,0.694331983805668,0.7431217159100698,0.03924959444452366
44,0.0,0.0,0.0,0.0,entropy,0.008979591836734694,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.008979591836734694}",0.5182186234817814,0.5303643724696356,0.659919028340081,0.757085020242915,0.8495934959349594,0.6630361080938745,0.12824388196215847,7,0.7649442755825735,0.8044579533941236,0.7416413373860182,0.7102330293819655,0.694331983805668,0.7431217159100698,0.03924959444452366
45,0.0009226799011230469,0.0018453598022460938,0.0,0.0,entropy,0.009183673469387756,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.009183673469387756}",0.5182186234817814,0.5303643724696356,0.659919028340081,0.757085020242915,0.8495934959349594,0.6630361080938745,0.12824388196215847,7,0.7608915906788247,0.8044579533941236,0.7416413373860182,0.7102330293819655,0.694331983805668,0.74231117892932,0.0388301759150003
46,0.0023319244384765623,0.004663848876953125,0.0,0.0,entropy,0.009387755102040816,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.009387755102040816}",0.5182186234817814,0.4979757085020243,0.659919028340081,0.757085020242915,0.8495934959349594,0.6565583753003522,0.1354000053713235,33,0.7608915906788247,0.7912867274569402,0.7416413373860182,0.7102330293819655,0.694331983805668,0.7396769337418834,0.03475801877729452
47,0.0,0.0,0.0,0.0,entropy,0.009591836734693878,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.009591836734693878}",0.5182186234817814,0.4979757085020243,0.659919028340081,0.757085020242915,0.8495934959349594,0.6565583753003522,0.1354000053713235,33,0.7608915906788247,0.7912867274569402,0.7416413373860182,0.7102330293819655,0.694331983805668,0.7396769337418834,0.03475801877729452
48,0.003177976608276367,0.004169289229923184,0.0,0.0,entropy,0.009795918367346938,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.009795918367346938}",0.5182186234817814,0.4979757085020243,0.659919028340081,0.757085020242915,0.8495934959349594,0.6565583753003522,0.1354000053713235,33,0.7608915906788247,0.7912867274569402,0.7416413373860182,0.7102330293819655,0.694331983805668,0.7396769337418834,0.03475801877729452
49,3.261566162109375e-05,6.523132324218749e-05,0.0,0.0,entropy,0.01,,,"{'criterion': 'entropy', 'min_impurity_decrease': 0.01}",0.5263157894736842,0.4979757085020243,0.659919028340081,0.757085020242915,0.8495934959349594,0.6581778084987328,0.13377439118377274,28,0.7588652482269503,0.7912867274569402,0.7416413373860182,0.7102330293819655,0.694331983805668,0.7392716652515084,0.03451929280183201
50,0.002232980728149414,0.003946642219353453,4.034042358398437e-05,8.068084716796874e-05,gini,0.0,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0}",0.5708502024291497,0.5384615384615384,0.631578947368421,0.6153846153846154,0.6382113821138211,0.5988973371515092,0.0382743769397584,113,1.0,1.0,1.0,1.0,1.0,1.0,0.0
51,0.0018660068511962891,0.003732013702392578,0.0,0.0,gini,0.00010204081632653062,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.00010204081632653062}",0.5708502024291497,0.5344129554655871,0.631578947368421,0.6153846153846154,0.6585365853658537,0.6021526612027255,0.0442462416293993,111,0.9989868287740629,0.9969604863221885,0.9979736575481256,1.0,1.0,0.9987841945288753,0.001181550535936227
52,0.001316213607788086,0.002632427215576172,0.0007183074951171875,0.001436614990234375,gini,0.00020408163265306123,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.00020408163265306123}",0.5708502024291497,0.5425101214574899,0.6396761133603239,0.5951417004048583,0.6585365853658537,0.6013429446035351,0.04282547887611905,112,0.9949341438703141,0.9918946301925026,0.9918946301925026,0.9969604863221885,0.9979757085020243,0.9947319198159063,0.002515153796309091
53,0.002475929260253906,0.00399229218225293,0.0,0.0,gini,0.0003061224489795918,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0003061224489795918}",0.5789473684210527,0.5546558704453441,0.6477732793522267,0.6153846153846154,0.6910569105691057,0.6175636088344689,0.048512339003609545,101,0.9858156028368794,0.9797365754812564,0.9817629179331308,0.9908814589665653,0.9838056680161943,0.9844004446468053,0.00382277912819703
54,0.0016644954681396484,0.0033289909362792967,0.0015176296234130859,0.0030352592468261717,gini,0.00040816326530612246,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.00040816326530612246}",0.5465587044534413,0.5587044534412956,0.6680161943319838,0.6275303643724697,0.6788617886178862,0.6159343010434153,0.05458038080567982,103,0.9685916919959473,0.9655521783181358,0.9655521783181358,0.9716312056737588,0.9686234817813765,0.9679901472174708,0.0022762978794835307
55,0.0,0.0,0.0,0.0,gini,0.0005102040816326531,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0005102040816326531}",0.562753036437247,0.5506072874493927,0.6396761133603239,0.6477732793522267,0.6991869918699187,0.6199993416938219,0.055716510218195237,96,0.9432624113475178,0.9432624113475178,0.9422492401215805,0.9513677811550152,0.9524291497975709,0.9465141987538404,0.004424523088005013
56,3.933906555175781e-05,7.867813110351562e-05,0.0006211280822753906,0.0012422561645507812,gini,0.0006122448979591836,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0006122448979591836}",0.5384615384615384,0.5465587044534413,0.6437246963562753,0.631578947368421,0.7195121951219512,0.6159672163523254,0.06717207470254109,102,0.9270516717325228,0.916919959473151,0.9189463019250254,0.9270516717325228,0.9220647773279352,0.9224068764382315,0.00413151575565547
57,0.0014639854431152343,0.002927970886230468,0.0,0.0,gini,0.0007142857142857143,,,"{'criterion': 'gini', 'min_impurity_decrease': 0.0007142857142857143}",0.5303643724696356,0.5303643724696356,0.6153846153846154,0.6275303643724697,0.7398373983739838,0.608696224614068,0.07729065269154013,108,0.9118541033434651,0.9128672745694022,0.8915906788247214,0.9179331306990881,0.9109311740890689,0.9090352723051491,0.009052184477197259
